40	2	8	<grk>καὶ</grk> <grk>πέμψας</grk> <grk>αὐτοὺς</grk> <grk>εἰς</grk> <grk>Βηθλέεμ</grk> <grk>εἶπεν·</grk> <grk>Πορευθέντες</grk> <grk>⸂ἐξετάσατε</grk> <grk>ἀκριβῶς⸃</grk> <grk>περὶ</grk> <grk>τοῦ</grk> <grk>παιδίου·</grk> <grk>ἐπὰν</grk> <grk>δὲ</grk> <grk>εὕρητε,</grk> <grk>ἀπαγγείλατέ</grk> <grk>μοι,</grk> <grk>ὅπως</grk> <grk>κἀγὼ</grk> <grk>ἐλθὼν</grk> <grk>προσκυνήσω</grk> <grk>αὐτῷ.</grk> 
40	2	9	<grk>οἱ</grk> <grk>δὲ</grk> <grk>ἀκούσαντες</grk> <grk>τοῦ</grk> <grk>βασιλέως</grk> <grk>ἐπορεύθησαν,</grk> <grk>καὶ</grk> <grk>ἰδοὺ</grk> <grk>ὁ</grk> <grk>ἀστὴρ</grk> <grk>ὃν</grk> <grk>εἶδον</grk> <grk>ἐν</grk> <grk>τῇ</grk> <grk>ἀνατολῇ</grk> <grk>προῆγεν</grk> <grk>αὐτούς,</grk> <grk>ἕως</grk> <grk>ἐλθὼν</grk> <grk>⸀ἐστάθη</grk> <grk>ἐπάνω</grk> <grk>οὗ</grk> <grk>ἦν</grk> <grk>τὸ</grk> <grk>παιδίον.</grk> 
40	2	10	<grk>ἰδόντες</grk> <grk>δὲ</grk> <grk>τὸν</grk> <grk>ἀστέρα</grk> <grk>ἐχάρησαν</grk> <grk>χαρὰν</grk> <grk>μεγάλην</grk> <grk>σφόδρα.</grk> 
40	2	11	<grk>καὶ</grk> <grk>ἐλθόντες</grk> <grk>εἰς</grk> <grk>τὴν</grk> <grk>οἰκίαν</grk> <grk>εἶδον</grk> <grk>τὸ</grk> <grk>παιδίον</grk> <grk>μετὰ</grk> <grk>Μαρίας</grk> <grk>τῆς</grk> <grk>μητρὸς</grk> <grk>αὐτοῦ,</grk> <grk>καὶ</grk> <grk>πεσόντες</grk> <grk>προσεκύνησαν</grk> <grk>αὐτῷ,</grk> <grk>καὶ</grk> <grk>ἀνοίξαντες</grk> <grk>τοὺς</grk> <grk>θησαυροὺς</grk> <grk>αὐτῶν</grk> <grk>προσήνεγκαν</grk> <grk>αὐτῷ</grk> <grk>δῶρα,</grk> <grk>χρυσὸν</grk> <grk>καὶ</grk> <grk>λίβανον</grk> <grk>καὶ</grk> <grk>σμύρναν.</grk> 
40	2	12	<grk>καὶ</grk> <grk>χρηματισθέντες</grk> <grk>κατ’</grk> <grk>ὄναρ</grk> <grk>μὴ</grk> <grk>ἀνακάμψαι</grk> <grk>πρὸς</grk> <grk>Ἡρῴδην</grk> <grk>δι’</grk> <grk>ἄλλης</grk> <grk>ὁδοῦ</grk> <grk>ἀνεχώρησαν</grk> <grk>εἰς</grk> <grk>τὴν</grk> <grk>χώραν</grk> <grk>αὐτῶν.</grk> 
40	2	13	<grk>Ἀναχωρησάντων</grk> <grk>δὲ</grk> <grk>αὐτῶν</grk> <grk>ἰδοὺ</grk> <grk>ἄγγελος</grk> <grk>κυρίου</grk> <grk>⸂φαίνεται</grk> <grk>κατ’</grk> <grk>ὄναρ⸃</grk> <grk>τῷ</grk> <grk>Ἰωσὴφ</grk> <grk>λέγων·</grk> <grk>Ἐγερθεὶς</grk> <grk>παράλαβε</grk> <grk>τὸ</grk> <grk>παιδίον</grk> <grk>καὶ</grk> <grk>τὴν</grk> <grk>μητέρα</grk> <grk>αὐτοῦ</grk> <grk>καὶ</grk> <grk>φεῦγε</grk> <grk>εἰς</grk> <grk>Αἴγυπτον,</grk> <grk>καὶ</grk> <grk>ἴσθι</grk> <grk>ἐκεῖ</grk> <grk>ἕως</grk> <grk>ἂν</grk> <grk>εἴπω</grk> <grk>σοι·</grk> <grk>μέλλει</grk> <grk>γὰρ</grk> <grk>Ἡρῴδης</grk> <grk>ζητεῖν</grk> <grk>τὸ</grk> <grk>παιδίον</grk> <grk>τοῦ</grk> <grk>ἀπολέσαι</grk> <grk>αὐτό.</grk> 
40	2	14	<grk>ὁ</grk> <grk>δὲ</grk> <grk>ἐγερθεὶς</grk> <grk>παρέλαβε</grk> <grk>τὸ</grk> <grk>παιδίον</grk> <grk>καὶ</grk> <grk>τὴν</grk> <grk>μητέρα</grk> <grk>αὐτοῦ</grk> <grk>νυκτὸς</grk> <grk>καὶ</grk> <grk>ἀνεχώρησεν</grk> <grk>εἰς</grk> <grk>Αἴγυπτον,</grk> 
40	2	15	<grk>καὶ</grk> <grk>ἦν</grk> <grk>ἐκεῖ</grk> <grk>ἕως</grk> <grk>τῆς</grk> <grk>τελευτῆς</grk> <grk>Ἡρῴδου·</grk> <grk>ἵνα</grk> <grk>πληρωθῇ</grk> <grk>τὸ</grk> <grk>ῥηθὲν</grk> <grk>⸀ὑπὸ</grk> <grk>κυρίου</grk> <grk>διὰ</grk> <grk>τοῦ</grk> <grk>προφήτου</grk> <grk>λέγοντος·</grk> <grk>Ἐξ</grk> <grk>Αἰγύπτου</grk> <grk>ἐκάλεσα</grk> <grk>τὸν</grk> <grk>υἱόν</grk> <grk>μου.</grk> 
40	2	16	<grk>Τότε</grk> <grk>Ἡρῴδης</grk> <grk>ἰδὼν</grk> <grk>ὅτι</grk> <grk>ἐνεπαίχθη</grk> <grk>ὑπὸ</grk> <grk>τῶν</grk> <grk>μάγων</grk> <grk>ἐθυμώθη</grk> <grk>λίαν,</grk> <grk>καὶ</grk> <grk>ἀποστείλας</grk> <grk>ἀνεῖλεν</grk> <grk>πάντας</grk> <grk>τοὺς</grk> <grk>παῖδας</grk> <grk>τοὺς</grk> <grk>ἐν</grk> <grk>Βηθλέεμ</grk> <grk>καὶ</grk> <grk>ἐν</grk> <grk>πᾶσι</grk> <grk>τοῖς</grk> <grk>ὁρίοις</grk> <grk>αὐτῆς</grk> <grk>ἀπὸ</grk> <grk>διετοῦς</grk> <grk>καὶ</grk> <grk>κατωτέρω,</grk> <grk>κατὰ</grk> <grk>τὸν</grk> <grk>χρόνον</grk> <grk>ὃν</grk> <grk>ἠκρίβωσεν</grk> <grk>παρὰ</grk> <grk>τῶν</grk> <grk>μάγων.</grk> 
40	2	17	<grk>τότε</grk> <grk>ἐπληρώθη</grk> <grk>τὸ</grk> <grk>ῥηθὲν</grk> <grk>⸀διὰ</grk> <grk>Ἰερεμίου</grk> <grk>τοῦ</grk> <grk>προφήτου</grk> <grk>λέγοντος·</grk> 
